customer_id,age,city_tier,employment_type,monthly_income,has_credit_history,fico_score,acquisition_channel,loan_purpose,loan_amount,tenure_months,interest_rate,monthly_installment,grade,dti,installment_to_income,cash_flow_volatility,spending_shock,days_delinquent,partial_payment_ratio,default,clv_proxy
CUST08108,23,2,Student,9173.0,1,752.4918069049324,Agent,Working Capital,105878.0,6,14.54,18402.0,B,1.0,0.95,0.0611,0,0,1.0,0,7697.3306
CUST08109,53,2,Informal,18507.0,1,698.5445020648273,Agent,BNPL,78185.0,6,23.51,13939.0,D,1.0,0.7531,0.8165,0,0,1.0,0,9190.64675
CUST08110,27,2,Salaried,21735.0,0,,Referral,Personal,83061.0,24,28.13,4565.0,E,0.3598,0.21,0.0836,0,0,1.0,0,46730.1186
CUST08111,24,1,Informal,9036.0,1,694.0706101592393,App Organic,Personal,88653.0,36,23.31,3446.0,D,0.6451,0.3814,0.9691,0,0,1.0,0,61995.0429
CUST08112,30,2,Salaried,32195.0,0,,Partnership,Personal,72687.0,6,22.43,12919.0,D,0.6197,0.4013,0.5779,1,108,0.1824,1,8151.84705
CUST08113,35,3,Salaried,39841.0,1,760.7925728036197,Agent,Working Capital,79338.0,18,11.16,4807.0,A,0.2269,0.1207,0.2941,0,0,1.0,0,13281.1812
CUST08114,36,2,Informal,26883.0,0,,Referral,Working Capital,126832.0,6,27.68,22877.0,E,0.9083,0.851,0.2721,0,0,1.0,0,17553.5488
CUST08115,24,3,Salaried,43339.0,0,,App Organic,Working Capital,106077.0,18,23.62,7056.0,D,0.2237,0.1628,0.6648,0,55,0.2764,1,37583.0811
CUST08116,24,2,Salaried,53197.0,0,,Agent,Education,68106.0,36,23.24,2645.0,D,0.2238,0.0497,0.8629,1,0,1.0,0,47483.5032
CUST08117,56,3,Informal,25600.0,1,685.0746472592377,App Organic,Personal,56113.0,3,22.23,19401.0,D,0.9092,0.7579,0.5213,0,148,0.3973,1,3118.4799749999997
CUST08118,47,1,Self-Employed,57317.0,1,629.3341355946718,App Organic,Working Capital,116091.0,36,32.39,5081.0,F,0.4231,0.0887,0.765,0,166,0.7623,1,112805.62470000001
CUST08119,42,1,Student,7979.0,1,695.2871950470867,Referral,Personal,88311.0,24,22.96,4623.0,D,0.7641,0.5795,0.9357,0,38,0.6597,1,40552.4112
CUST08120,42,2,Salaried,34417.0,0,,App Organic,Working Capital,62680.0,3,22.55,21683.0,D,0.7786,0.63,0.6053,0,0,1.0,0,3533.585
CUST08121,37,2,Salaried,52483.0,1,709.6980631206626,Referral,Working Capital,23346.0,3,18.56,8024.0,C,0.3683,0.1529,0.4215,0,0,1.0,0,1083.2544
CUST08122,54,2,Salaried,34716.0,1,706.0658957274417,App Organic,Working Capital,142762.0,12,17.07,13025.0,C,0.5823,0.3752,0.1112,0,75,0.5974,1,24369.4734
CUST08123,52,1,Informal,28889.0,0,,Agent,Personal,29918.0,12,27.96,2887.0,E,0.2544,0.0999,0.691,0,112,0.0917,1,8365.0728
CUST08124,26,2,Salaried,58017.0,1,776.7771064945704,App Organic,BNPL,86377.0,6,10.21,14828.0,A,0.4582,0.2556,0.852,0,0,1.0,0,4409.54585
CUST08125,53,2,Salaried,48130.0,1,684.1770310403746,App Organic,Medical,148010.0,6,22.81,26335.0,D,0.727,0.5472,0.0175,1,151,0.1585,1,16880.5405
CUST08126,28,2,Salaried,52690.0,1,686.7625983431446,App Organic,Education,61351.0,18,22.38,4044.0,D,0.2382,0.0767,0.6467,0,0,1.0,0,20595.530700000003
CUST08127,56,3,Informal,19070.0,0,,Partnership,Personal,73181.0,18,27.96,5024.0,E,0.424,0.2635,0.0677,0,150,0.7956,1,30692.1114
CUST08128,25,3,Salaried,39475.0,1,694.1170899715531,Partnership,Working Capital,109149.0,24,22.54,5692.0,D,0.3869,0.1442,0.9427,0,0,1.0,0,49204.3692
CUST08129,25,2,Salaried,52479.0,0,,App Organic,Personal,27275.0,3,22.65,9437.0,D,0.3299,0.1798,0.4146,0,0,1.0,0,1544.4468749999999
CUST08130,30,2,Salaried,41357.0,1,668.4280265285383,Agent,Working Capital,8208.0,36,23.53,320.0,D,0.0893,0.01,0.1853,0,0,1.0,0,5794.0272
CUST08131,27,2,Salaried,74050.0,0,,Referral,Working Capital,60716.0,3,22.78,21012.0,D,0.473,0.2837,0.2023,0,0,1.0,0,3457.7762000000002
CUST08132,32,3,Salaried,34609.0,1,682.8220647641477,Partnership,Personal,78228.0,24,21.63,4044.0,D,0.3096,0.1168,0.0905,0,0,1.0,0,33841.4328
CUST08133,50,3,Salaried,52632.0,1,732.4301919767298,App Organic,BNPL,77776.0,36,13.92,2655.0,B,0.194,0.0504,0.6576,0,0,1.0,0,32479.257599999997
CUST08134,45,2,Informal,13304.0,0,,Agent,Education,131688.0,6,28.71,23822.0,E,1.0,0.95,0.8786,0,154,0.4579,1,18903.812400000003
CUST08135,48,1,Salaried,33103.0,1,753.5268157490344,App Organic,Personal,37164.0,36,14.18,1273.0,B,0.2989,0.0385,0.381,0,0,1.0,0,15809.5656
CUST08136,33,1,Salaried,18209.0,1,725.2862157477974,App Organic,Education,69252.0,6,18.46,12171.0,C,0.8506,0.6684,0.5308,0,0,1.0,0,6391.9596
CUST08137,42,2,Salaried,51172.0,1,682.6852895444023,Partnership,BNPL,135291.0,6,22.69,24064.0,D,0.6116,0.4703,0.2589,0,0,1.0,0,15348.76395
CUST08138,38,2,Student,6403.0,1,681.5109400735264,Referral,Education,63886.0,6,23.32,11383.0,D,1.0,0.95,0.7765,1,125,0.3202,1,7449.107599999999
CUST08139,47,2,Salaried,61251.0,1,713.8307126767767,App Organic,Personal,154479.0,36,17.77,5567.0,C,0.1961,0.0909,0.6495,0,0,1.0,0,82352.7549
CUST08140,28,2,Informal,20480.0,1,638.813851692275,App Organic,Personal,65628.0,18,28.16,4512.0,E,0.3969,0.2203,0.9982,0,0,1.0,0,27721.267200000002
CUST08141,26,2,Informal,18889.0,1,686.7281341305637,Agent,Personal,47238.0,6,23.59,8423.0,D,0.7122,0.4459,0.8512,0,36,0.1372,1,5571.7221
CUST08142,31,3,Salaried,23843.0,1,691.9822511862646,Referral,Education,73433.0,6,22.46,13053.0,D,0.8161,0.5475,0.1408,1,0,1.0,0,8246.5259
CUST08143,49,2,Salaried,53774.0,1,593.0199049662283,App Organic,BNPL,85384.0,3,37.1,30239.0,G,0.787,0.5623,0.8441,0,79,0.3036,1,7919.366
CUST08144,25,1,Self-Employed,26081.0,0,,Partnership,BNPL,58538.0,12,27.79,5643.0,E,0.4715,0.2164,0.0539,0,91,0.6175,1,16267.7102
CUST08145,27,2,Informal,9403.0,0,,App Organic,Personal,90926.0,24,28.16,4998.0,E,0.7518,0.5316,0.1493,0,92,0.7814,1,51209.5232
CUST08146,42,2,Informal,20583.0,1,733.7334788275185,App Organic,Personal,69033.0,36,14.82,2387.0,B,0.3624,0.116,0.3848,0,0,1.0,0,30692.071799999998
CUST08147,24,3,Informal,10450.0,1,745.2126821486136,Partnership,Working Capital,125779.0,24,14.04,6042.0,B,0.7735,0.5781,0.1897,0,65,0.5938,1,35318.7432
CUST08148,52,2,Salaried,13633.0,1,752.9748653790407,App Organic,Personal,95316.0,24,14.31,4591.0,B,0.4777,0.3367,0.2852,0,0,1.0,0,27279.4392
CUST08149,39,2,Self-Employed,61348.0,0,,App Organic,Medical,75430.0,12,22.66,7084.0,D,0.3107,0.1155,0.7101,0,0,1.0,0,17092.438
CUST08150,53,2,Salaried,36589.0,1,669.8608106004656,Referral,BNPL,62340.0,18,22.67,4118.0,D,0.2643,0.1125,0.5609,0,0,1.0,0,21198.717
CUST08151,21,2,Self-Employed,6599.0,1,596.0673250381135,Agent,Personal,107114.0,24,38.17,6449.0,G,1.0,0.95,0.399,0,41,0.3443,1,81770.8276
CUST08152,28,3,Self-Employed,20673.0,1,715.6088619984203,App Organic,Personal,76247.0,24,18.79,3836.0,C,0.3012,0.1855,0.646,0,0,1.0,0,28653.6226
CUST08153,52,1,Salaried,34184.0,0,,Partnership,Personal,56901.0,24,23.01,2980.0,D,0.2879,0.0872,0.0002,0,0,1.0,0,26185.840200000002
CUST08154,50,2,Salaried,62163.0,1,619.7889033701283,Agent,BNPL,46074.0,24,33.13,2651.0,F,0.3711,0.0426,0.879,0,0,1.0,0,30528.632400000002
CUST08155,48,1,Salaried,20055.0,1,671.3318006126659,App Organic,Personal,102976.0,36,22.66,3968.0,D,0.5599,0.1978,0.3944,1,132,0.4825,1,70003.0848
CUST08156,52,2,Salaried,24916.0,1,635.2422006033055,Agent,BNPL,56135.0,18,27.72,3847.0,E,0.4312,0.1544,0.489,0,134,0.0433,1,23340.932999999997
CUST08157,45,2,Informal,23882.0,0,,App Organic,Education,63003.0,6,28.56,11392.0,E,0.7761,0.477,0.1172,0,0,1.0,0,8996.828399999999
CUST08158,54,1,Self-Employed,29905.0,1,687.1192870572914,Referral,Personal,97130.0,36,22.27,3723.0,D,0.2548,0.1245,0.7573,0,0,1.0,0,64892.55300000001
CUST08159,53,2,Informal,19368.0,1,724.6661693795529,Agent,Education,117836.0,18,17.62,7497.0,C,0.541,0.3871,0.995,0,32,0.7495,1,31144.054800000005
CUST08160,33,3,Salaried,37636.0,1,709.2774085450919,Partnership,BNPL,98806.0,18,17.88,6299.0,C,0.4006,0.1674,0.7663,0,0,1.0,0,26499.769200000002
CUST08161,45,2,Salaried,75309.0,1,693.524960289101,App Organic,Medical,109111.0,3,23.05,37777.0,D,0.86,0.5016,0.1395,0,0,1.0,0,6287.521375
CUST08162,30,1,Salaried,25655.0,1,736.6109929148504,Referral,Working Capital,103383.0,36,13.96,3531.0,B,0.4581,0.1376,0.93,0,0,1.0,0,43296.8004
CUST08163,51,2,Salaried,49232.0,0,,Referral,Personal,75332.0,18,23.4,5003.0,D,0.223,0.1016,0.5845,1,103,0.5599,1,26441.532
CUST08164,31,1,Self-Employed,65053.0,1,661.3000533133074,App Organic,Medical,90783.0,36,29.48,3828.0,E,0.2753,0.0588,0.866,0,48,0.2281,1,80288.48520000001
CUST08165,45,1,Informal,15750.0,0,,App Organic,Personal,148036.0,36,27.47,6081.0,E,0.6569,0.3861,0.4221,0,114,0.521,1,121996.46759999999
CUST08166,54,2,Salaried,33693.0,0,,App Organic,BNPL,67163.0,3,23.14,23256.0,D,1.0,0.6902,0.2785,0,0,1.0,0,3885.37955
CUST08167,40,1,Self-Employed,51808.0,1,635.4530541017974,Agent,Medical,31302.0,18,27.66,2144.0,E,0.2225,0.0414,0.0214,1,0,1.0,0,12987.1998
CUST08168,27,3,Salaried,60061.0,0,,Referral,Personal,5000.0,36,23.46,195.0,D,0.1938,0.01,0.9486,0,159,0.3642,1,3519.0
CUST08169,53,1,Salaried,33001.0,0,,App Organic,Working Capital,152423.0,36,23.92,5974.0,D,0.4033,0.181,0.1538,0,0,1.0,0,109378.74480000001
CUST08170,55,3,Salaried,66933.0,1,647.2908916895826,Agent,Medical,154232.0,36,27.97,6377.0,E,0.2044,0.0953,0.782,0,0,1.0,0,129416.0712
CUST08171,49,3,Self-Employed,38922.0,1,646.5137809766577,Agent,Working Capital,35366.0,12,28.5,3422.0,E,0.2804,0.0879,0.2783,0,119,0.6812,1,10079.31
CUST08172,32,3,Self-Employed,47158.0,1,728.440484083894,Referral,Working Capital,126439.0,3,17.52,43383.0,C,1.0,0.9199,0.5707,0,0,1.0,0,5538.0282
CUST08173,25,2,Salaried,67324.0,0,,App Organic,Working Capital,116301.0,12,23.63,10977.0,D,0.335,0.163,0.8257,0,0,1.0,0,27481.9263
CUST08174,32,3,Self-Employed,51838.0,0,,Referral,Working Capital,100649.0,18,23.86,6707.0,D,0.4718,0.1294,0.35,1,0,1.0,0,36022.2771
CUST08175,49,3,Self-Employed,37996.0,0,,App Organic,Medical,95128.0,12,22.93,8946.0,D,0.4765,0.2355,0.4321,0,0,1.0,0,21812.8504
CUST08176,55,1,Salaried,34926.0,1,732.6618697792042,App Organic,BNPL,45215.0,18,14.34,2807.0,B,0.1696,0.0804,0.1438,0,0,1.0,0,9725.746500000001
CUST08177,40,2,Self-Employed,86753.0,0,,Agent,Working Capital,80173.0,3,22.38,27727.0,D,0.475,0.3196,0.4207,0,56,0.5597,1,4485.67935
CUST08178,57,1,Informal,13266.0,1,725.8981447532702,App Organic,Working Capital,88919.0,12,17.69,8139.0,C,0.6592,0.6135,0.8256,1,136,0.199,1,15729.7711
CUST08179,21,2,Salaried,49772.0,1,668.0959187713477,App Organic,BNPL,77789.0,18,23.27,5161.0,D,0.2897,0.1037,0.88,0,0,1.0,0,27152.25045
CUST08180,36,2,Self-Employed,47180.0,0,,App Organic,Education,72811.0,6,24.19,13005.0,D,0.4002,0.2757,0.6337,0,159,0.4522,1,8806.49045
CUST08181,50,1,Salaried,53360.0,0,,App Organic,Personal,127016.0,6,22.09,22554.0,D,0.6265,0.4227,0.4678,1,77,0.0069,1,14028.9172
CUST08182,29,3,Informal,30768.0,1,694.469034973949,App Organic,BNPL,115627.0,18,23.1,7662.0,D,0.4317,0.249,0.2067,0,168,0.0849,1,40064.7555
CUST08183,30,1,Student,8143.0,1,605.9309689120964,Partnership,Working Capital,109970.0,36,33.63,4890.0,F,0.8326,0.6005,0.4551,0,151,0.2249,1,110948.73300000002
CUST08184,33,3,Salaried,43574.0,1,695.5878379954141,App Organic,Personal,112295.0,3,23.92,38934.0,D,1.0,0.8935,0.8066,0,93,0.5505,1,6715.241000000001
CUST08185,40,1,Salaried,68284.0,0,,App Organic,Medical,84173.0,24,22.9,4404.0,D,0.3676,0.0645,0.3096,1,0,1.0,0,38551.234
CUST08186,49,2,Salaried,42962.0,0,,App Organic,Education,121640.0,12,23.65,11482.0,D,0.5981,0.2672,0.8014,0,0,1.0,0,28767.859999999997
CUST08187,24,1,Salaried,58140.0,0,,Partnership,Personal,27075.0,24,23.37,1423.0,D,0.2161,0.0245,0.0035,0,0,1.0,0,12654.855000000001
CUST08188,48,1,Salaried,47916.0,1,722.5775429098132,Referral,BNPL,77782.0,12,18.89,7164.0,C,0.3259,0.1495,0.3481,0,0,1.0,0,14693.019800000002
CUST08189,57,3,Self-Employed,54578.0,1,650.6427559017005,App Organic,Working Capital,103322.0,12,27.9,9966.0,E,0.3215,0.1826,0.9902,1,0,1.0,0,28826.837999999996
CUST08190,33,1,Salaried,55882.0,1,719.0412676742518,Partnership,BNPL,96738.0,6,18.05,16982.0,C,0.4541,0.3039,0.911,0,0,1.0,0,8730.6045
CUST08191,23,2,Salaried,38953.0,1,706.2542324231798,App Organic,Education,89974.0,36,17.69,3239.0,C,0.317,0.0831,0.647,0,0,1.0,0,47749.2018
CUST08192,57,3,Informal,6936.0,0,,App Organic,Personal,112084.0,12,27.85,10809.0,E,1.0,0.95,0.4923,1,0,1.0,0,31215.394000000004
CUST08193,39,1,Self-Employed,7870.0,1,737.051269959931,App Organic,Education,132642.0,18,13.85,8203.0,B,1.0,0.95,0.7085,0,0,1.0,0,27556.375499999995
CUST08194,48,3,Salaried,17394.0,1,642.1640918079266,App Organic,BNPL,32458.0,36,27.59,1335.0,E,0.1752,0.0768,0.9809,0,0,1.0,0,26865.486599999997
CUST08195,39,1,Self-Employed,36358.0,1,708.2664705035403,App Organic,BNPL,87014.0,12,18.9,8015.0,C,0.4229,0.2204,0.0303,0,0,1.0,0,16445.645999999997
CUST08196,37,1,Student,5000.0,1,632.5442159009618,Agent,Personal,46107.0,18,33.03,3283.0,F,0.7746,0.6565,0.2757,0,0,1.0,0,22843.713150000003
CUST08197,38,1,Salaried,42600.0,1,737.1850436764925,App Organic,Medical,117802.0,18,13.76,7280.0,B,0.2604,0.1709,0.9952,0,0,1.0,0,24314.3328
CUST08198,38,3,Salaried,47007.0,1,646.6093980843847,Referral,BNPL,103960.0,24,27.8,5696.0,E,0.3112,0.1212,0.6043,0,0,1.0,0,57801.76
CUST08199,43,1,Informal,23137.0,0,,App Organic,Personal,36187.0,36,27.23,1482.0,E,0.1401,0.064,0.7309,1,0,1.0,0,29561.160299999996
CUST08200,29,3,Self-Employed,47079.0,1,694.7899341466876,App Organic,Personal,74733.0,6,23.31,13316.0,D,0.5034,0.2828,0.7538,0,0,1.0,0,8710.13115
CUST08201,49,3,Salaried,58528.0,1,718.2315451616977,Referral,BNPL,14955.0,3,17.57,5132.0,C,0.2468,0.0877,0.3952,0,117,0.4395,1,656.898375
CUST08202,49,2,Salaried,51209.0,0,,Partnership,Personal,112994.0,3,22.69,39098.0,D,0.9717,0.7635,0.941,0,0,1.0,0,6409.584650000001
CUST08203,22,2,Informal,16059.0,0,,App Organic,BNPL,53567.0,3,28.57,18713.0,E,1.0,0.95,0.1645,1,95,0.6172,1,3826.0229750000003
CUST08204,37,3,Student,7682.0,1,685.5616257103101,Agent,Medical,29792.0,36,22.73,1149.0,D,0.4562,0.1496,0.8113,0,0,1.0,0,20315.1648
CUST08205,51,2,Informal,12890.0,1,695.9844311804496,App Organic,BNPL,61175.0,18,23.23,4058.0,D,0.4219,0.3148,0.5515,0,0,1.0,0,21316.428750000003
CUST08206,48,1,Student,8684.0,0,,App Organic,Personal,98354.0,12,27.72,9479.0,E,1.0,0.95,0.2876,0,0,1.0,0,27263.7288
CUST08207,50,2,Self-Employed,9484.0,1,731.1740579382645,App Organic,Personal,86476.0,24,13.75,4142.0,B,0.602,0.4367,0.4791,0,0,1.0,0,23780.9
CUST08208,55,3,Student,11198.0,0,,App Organic,Personal,55436.0,18,27.69,3798.0,E,0.6433,0.3392,0.5331,0,35,0.3537,1,23025.342600000004
CUST08209,40,3,Self-Employed,20781.0,0,,App Organic,Education,70802.0,18,27.91,4859.0,E,0.5101,0.2338,0.3637,1,60,0.2057,1,29641.257300000005
CUST08210,36,1,Student,8462.0,1,772.156366735585,App Organic,Personal,63329.0,3,10.31,21473.0,A,1.0,0.95,0.3049,0,0,1.0,0,1632.3049750000002
CUST08211,54,1,Salaried,49822.0,1,580.0,Agent,Personal,37637.0,18,38.38,2783.0,G,0.3111,0.0559,0.4436,0,0,1.0,0,21667.6209
CUST08212,34,3,Informal,24976.0,1,689.2880200148936,App Organic,Medical,5000.0,36,24.4,197.0,D,0.1823,0.01,0.8365,0,0,1.0,0,3660.0
CUST08213,46,1,Salaried,19783.0,1,584.2059526064597,Referral,BNPL,74742.0,3,38.3,26521.0,G,1.0,0.95,0.7125,0,34,0.425,1,7156.5464999999995
CUST08214,40,3,Salaried,40118.0,1,700.2775834858103,App Organic,BNPL,98400.0,3,17.54,33764.0,C,1.0,0.8416,0.0813,1,53,0.0018,1,4314.84
CUST08215,44,1,Self-Employed,47897.0,1,653.5395465113688,Referral,Medical,74362.0,36,28.34,3089.0,E,0.1401,0.0645,0.7665,1,82,0.1546,1,63222.572400000005
CUST08216,38,3,Salaried,71268.0,0,,Referral,BNPL,156990.0,3,22.23,54280.0,D,0.9144,0.7616,0.9282,0,55,0.2204,1,8724.71925
CUST08217,29,3,Salaried,44418.0,0,,App Organic,Personal,51169.0,36,22.62,1970.0,D,0.281,0.0444,0.9583,0,0,1.0,0,34723.2834
CUST08218,39,1,Student,6217.0,1,626.9602595840097,App Organic,Education,73325.0,18,32.78,5211.0,F,1.0,0.8382,0.4063,0,0,1.0,0,36053.902500000004
CUST08219,40,1,Self-Employed,74486.0,0,,Agent,Personal,94444.0,24,23.52,4971.0,D,0.2805,0.0667,0.9169,0,120,0.2403,1,44426.4576
CUST08220,50,2,Student,10408.0,1,641.14002498642,Partnership,BNPL,92628.0,6,28.35,16739.0,E,1.0,0.95,0.1676,1,0,1.0,0,13130.019000000002
CUST08221,46,1,Student,12121.0,1,664.1073882847293,App Organic,Education,64764.0,36,27.29,2654.0,E,0.457,0.219,0.3995,0,0,1.0,0,53022.28679999999
CUST08222,51,2,Salaried,26857.0,1,582.2383121641668,App Organic,Medical,72831.0,12,38.41,7405.0,G,0.4492,0.2757,0.5068,0,0,1.0,0,27974.387099999996
CUST08223,55,2,Salaried,52817.0,0,,Partnership,Working Capital,71667.0,36,22.72,2764.0,D,0.4286,0.0523,0.1828,0,0,1.0,0,48848.227199999994
CUST08224,23,1,Salaried,28750.0,0,,App Organic,BNPL,102331.0,3,28.3,35732.0,E,1.0,0.95,0.6884,0,0,1.0,0,7239.918250000001
CUST08225,49,2,Self-Employed,14509.0,0,,Referral,Personal,47204.0,18,27.62,3233.0,E,0.2907,0.2228,0.4114,0,55,0.3715,1,19556.6172
CUST08226,26,3,Self-Employed,48474.0,1,680.7238138393077,App Organic,Working Capital,5000.0,6,22.95,890.0,D,0.1794,0.0184,0.1282,0,104,0.5309,1,573.75
CUST08227,21,2,Self-Employed,49733.0,1,610.8393744606863,App Organic,BNPL,61275.0,18,32.59,4349.0,F,0.2156,0.0874,0.5269,0,0,1.0,0,29954.283750000002
CUST08228,44,2,Salaried,37770.0,1,716.0995988266855,Referral,BNPL,142514.0,36,17.95,5149.0,C,0.2253,0.1363,0.2868,0,67,0.5802,1,76743.78899999999
CUST08229,54,2,Salaried,66481.0,1,659.6424916904798,Referral,Working Capital,107051.0,18,27.41,7320.0,E,0.2148,0.1101,0.941,1,99,0.43,1,44014.01865
CUST08230,27,3,Salaried,39465.0,1,788.2838576136546,App Organic,Working Capital,12255.0,12,10.57,1081.0,A,0.2135,0.0274,0.8256,0,0,1.0,0,1295.3535
CUST08231,31,2,Salaried,40950.0,1,663.418128318473,Referral,Personal,102004.0,3,27.68,35582.0,E,1.0,0.8689,0.818,0,0,1.0,0,7058.6768
CUST08232,31,1,Informal,17784.0,1,667.4692339658243,Agent,BNPL,83337.0,18,22.51,5498.0,D,0.5309,0.3092,0.6427,0,43,0.3194,1,28138.738050000007
CUST08233,56,1,Salaried,41356.0,1,623.9537339768292,Referral,Personal,60003.0,12,32.81,5933.0,F,0.3654,0.1435,0.0968,0,0,1.0,0,19686.9843
CUST08234,40,3,Salaried,64159.0,1,612.3875604992471,App Organic,Personal,31875.0,18,33.04,2270.0,F,0.2177,0.0354,0.4456,0,36,0.0716,1,15797.25
CUST08235,36,3,Salaried,29374.0,0,,Referral,Personal,42456.0,6,28.66,7679.0,E,0.4586,0.2614,0.6481,0,0,1.0,0,6083.9448
CUST08236,25,2,Informal,13474.0,1,732.7514802253581,Agent,Medical,52603.0,24,13.44,2512.0,B,0.5313,0.1864,0.1985,1,0,1.0,0,14139.686399999999
CUST08237,44,1,Salaried,27129.0,0,,Agent,Working Capital,148410.0,24,27.48,8107.0,E,0.6195,0.2988,0.4023,0,173,0.0141,1,81566.136
CUST08238,50,2,Salaried,73253.0,1,690.4595836387589,Referral,Medical,100604.0,3,23.02,34829.0,D,0.69,0.4755,0.4817,0,0,1.0,0,5789.7602
CUST08239,50,3,Self-Employed,32159.0,1,740.883964337708,App Organic,BNPL,46617.0,24,13.18,2220.0,B,0.2844,0.069,0.8342,0,0,1.0,0,12288.2412
CUST08240,57,2,Student,5694.0,1,698.0259508714545,Agent,Personal,53320.0,12,23.12,5019.0,D,1.0,0.8814,0.3806,0,97,0.1403,1,12327.584
CUST08241,53,1,Student,7138.0,1,706.8167285987198,Agent,Personal,73502.0,12,18.01,6739.0,C,1.0,0.9441,0.3493,0,0,1.0,0,13237.710200000001
CUST08242,40,2,Salaried,57736.0,0,,App Organic,Personal,57673.0,24,23.27,3028.0,D,0.2859,0.0525,0.7258,0,0,1.0,0,26841.014199999998
CUST08243,42,3,Informal,21983.0,1,655.6368324129642,Referral,Education,75627.0,12,29.12,7340.0,E,0.4089,0.3339,0.3405,0,157,0.044,1,22022.5824
CUST08244,41,1,Salaried,36372.0,0,,App Organic,Personal,69171.0,18,23.03,4581.0,D,0.3302,0.1259,0.0988,0,0,1.0,0,23895.12195
CUST08245,57,2,Salaried,39006.0,0,,Agent,Personal,78891.0,18,22.73,5213.0,D,0.3932,0.1337,0.786,0,176,0.6716,1,26897.886449999998
CUST08246,47,2,Self-Employed,11802.0,0,,App Organic,Education,5000.0,12,28.48,484.0,E,0.2241,0.041,0.3694,0,167,0.7736,1,1424.0
CUST08247,55,2,Salaried,47081.0,0,,Referral,Personal,107012.0,36,22.99,4142.0,D,0.219,0.088,0.9867,0,0,1.0,0,73806.1764
CUST08248,26,2,Informal,25694.0,0,,Partnership,BNPL,52595.0,6,27.92,9493.0,E,0.5603,0.3695,0.5068,0,58,0.4466,1,7342.262
CUST08249,52,2,Student,6255.0,1,658.4595160876937,Agent,BNPL,111274.0,3,28.89,38892.0,E,1.0,0.95,0.0642,0,76,0.198,1,8036.76465
CUST08250,36,1,Salaried,54537.0,0,,Partnership,Education,162843.0,12,23.38,15349.0,D,0.3699,0.2814,0.763,0,0,1.0,0,38072.6934
CUST08251,48,1,Salaried,36268.0,1,720.0547437171961,Partnership,Working Capital,16893.0,3,17.52,5796.0,C,0.3159,0.1598,0.3777,0,0,1.0,0,739.9134
CUST08252,36,2,Salaried,28565.0,1,711.1177300943276,App Organic,BNPL,78937.0,24,17.54,3923.0,C,0.3947,0.1373,0.123,0,0,1.0,0,27691.0996
CUST08253,47,1,Self-Employed,50245.0,1,763.6877032364325,Referral,Education,58197.0,6,10.33,9994.0,A,0.4309,0.1989,0.5571,0,0,1.0,0,3005.87505
CUST08254,23,2,Student,15043.0,1,767.5996234859794,Referral,Working Capital,90793.0,18,10.45,5472.0,A,0.5865,0.3637,0.2489,0,61,0.5736,1,14231.80275
CUST08255,41,2,Informal,21261.0,1,687.4285190924068,Partnership,Education,5000.0,12,23.56,472.0,D,0.3449,0.0222,0.9393,0,0,1.0,0,1177.9999999999998
CUST08256,50,1,Self-Employed,30551.0,0,,App Organic,Medical,60670.0,36,22.75,2341.0,D,0.2887,0.0766,0.7009,0,0,1.0,0,41407.275
CUST08257,42,2,Salaried,39760.0,1,620.7680748816745,Partnership,Personal,42255.0,6,32.11,7717.0,F,0.4057,0.1941,0.4148,0,0,1.0,0,6784.04025
CUST08258,39,2,Informal,29455.0,1,753.9941457335759,Referral,Personal,140081.0,3,14.23,47805.0,B,1.0,0.95,0.7701,0,51,0.0574,1,4983.381575
CUST08259,51,1,Salaried,49605.0,1,681.7135147159619,Agent,Working Capital,149372.0,12,23.08,14058.0,D,0.4823,0.2834,0.4641,0,0,1.0,0,34475.0576
CUST08260,40,2,Student,5702.0,0,,App Organic,BNPL,63555.0,18,27.78,4357.0,E,1.0,0.7642,0.9206,0,43,0.1012,1,26483.368499999997
CUST08261,39,3,Salaried,44067.0,1,642.9960371259734,App Organic,Education,29110.0,18,27.68,1994.0,E,0.1006,0.0453,0.712,0,139,0.4677,1,12086.472
CUST08262,22,2,Self-Employed,41873.0,1,642.6755862687627,Agent,Personal,41456.0,12,28.01,4001.0,E,0.3364,0.0956,0.9788,0,136,0.1748,1,11611.8256
CUST08263,47,2,Salaried,52038.0,1,764.1423434620431,App Organic,BNPL,76562.0,12,11.04,6768.0,A,0.3023,0.1301,0.3392,0,0,1.0,0,8452.4448
CUST08264,28,1,Salaried,67681.0,1,725.4225264353943,Agent,BNPL,18947.0,6,18.2,3328.0,C,0.2427,0.0492,0.8289,0,167,0.1077,1,1724.177
CUST08265,47,1,Self-Employed,60966.0,0,,App Organic,BNPL,95762.0,18,22.13,6300.0,D,0.4217,0.1033,0.2817,0,101,0.0695,1,31788.1959
CUST08266,35,1,Self-Employed,41568.0,0,,Agent,Personal,67149.0,3,22.45,23226.0,D,0.7891,0.5587,0.3392,0,0,1.0,0,3768.737625
CUST08267,32,3,Informal,17751.0,0,,App Organic,Personal,89253.0,18,27.78,6119.0,E,0.5769,0.3447,0.2421,1,157,0.562,1,37191.7251
CUST08268,34,2,Self-Employed,45128.0,1,639.2592294862628,Referral,Personal,90776.0,12,27.33,8731.0,E,0.3549,0.1935,0.8375,0,0,1.0,0,24809.0808
